120	646
120	57
310	60
310	320
694	60
950	60
595	288
970	646
723	646
464	371
310	468
310	646
120	605
120	521
120	437
120	353
120	186
120	102
262	60
310	233
310	276
379	273
414	250
449	226
519	179
589	131
659	84
822	60
907	60
879	105
844	128
737	196
666	242
631	265
626	317
845	526
938	616
888	646
806	646
695	616
637	555
580	494
551	463
493	402
426	395
349	443
310	512
310	601
263	646
520	260
551	394
219	598
255	141
708	151
650	495
162	550
223	297
806	560
158	124
603	402
263	393
252	258
170	343
581	211
225	359
202	517
850	603
695	499
197	228
599	457
318	400
420	324
673	418
259	187
640	200
230	556
698	553
242	504
267	323
579	364
564	325
456	268
626	152
770	595
748	137
352	338
183	449
224	426
528	220
561	261
806	100
706	458
256	451
208	103
697	102
156	250
172	183
269	599
528	300
526	361
738	558
292	363
666	167
157	501
162	595
642	392
250	101
276	535
662	127
175	401
496	306
744	497
810	494
123	254
202	71
212	159
880	59
371	372
308	562
722	58
227	458
737	424
757	442
768	174
696	385
646	337
906	584
281	184
282	102
281	139
