120	646
120	59
970	60
970	159
370	159
370	297
887	297
887	396
370	396
370	646
120	593
120	540
120	487
120	407
120	353
120	274
120	220
120	194
120	140
120	114
120	87
146	60
173	60
226	60
279	60
332	60
359	60
465	60
491	60
518	60
571	60
598	60
730	60
757	60
784	60
810	60
943	60
970	93
944	159
918	159
840	159
736	159
684	159
657	159
579	159
527	159
501	159
475	159
449	159
423	159
397	159
370	186
370	214
370	241
370	269
397	297
424	297
451	297
478	297
533	297
560	297
587	297
642	297
669	297
696	297
778	297
805	297
832	297
859	297
887	330
887	363
860	396
833	396
806	396
724	396
697	396
670	396
588	396
534	396
507	396
425	396
398	396
370	423
370	451
370	479
370	507
370	590
343	646
315	646
259	646
204	646
148	646
336	223
262	175
453	324
277	536
680	99
857	353
254	367
924	129
500	369
204	129
184	269
258	605
175	370
187	517
846	86
243	258
155	615
269	275
553	370
900	97
809	355
327	467
328	398
275	404
657	322
620	101
278	510
544	88
831	125
187	561
165	146
707	105
304	513
882	118
333	525
169	584
501	116
153	398
220	219
700	346
200	161
509	338
452	85
176	199
778	102
555	116
723	334
428	133
235	581
305	352
161	498
481	100
238	480
252	87
803	126
260	314
209	370
285	323
649	91
356	120
317	122
221	543
585	350
312	266
456	121
238	440
151	110
303	390
751	99
146	215
291	617
268	578
596	132
737	128
777	333
387	367
471	367
342	290
332	326
820	326
202	238
394	123
177	311
339	255
378	98
677	127
192	607
155	181
217	89
346	378
310	418
163	539
330	602
444	365
637	123
290	171
578	100
215	516
307	578
563	334
217	267
322	87
587	325
159	85
790	373
762	367
309	487
224	169
211	457
270	486
862	324
237	119
195	339
335	435
276	231
385	335
939	85
307	300
799	85
279	356
218	614
183	467
233	145
309	544
682	325
527	360
768	130
483	134
191	398
296	141
165	232
481	343
148	565
529	121
253	506
875	82
656	372
510	91
252	415
345	489
214	193
336	139
359	327
348	84
724	85
209	587
685	374
603	373
831	369
291	469
629	322
818	103
854	113
308	208
241	189
228	387
289	560
282	297
705	131
406	321
664	66
610	158
622	354
654	358
752	347
533	336
408	358
879	61
895	159
621	394
250	551
424	67
320	184
305	246
290	288
311	312
256	331
322	354
290	494
327	544
297	586
369	541
190	427
201	440
195	480
210	496
264	461
219	312
655	346
618	343
695	374
729	359
761	320
795	158
498	357
433	339
470	395
682	352
766	396
848	60
